perfume_id,Name,Brand,Main_Accords,Top_Notes,Middle_Notes,Base_Notes,text_profile
6054,B.U. Tease Fuchsia,Sarantis,,"Bergamot, Coconut, Orange blossom, Peach","Heliotrope, Iris, Rose, Tuberose","Bitter almond, Caramel, Cedar, Vanilla","Name: B.U. Tease Fuchsia Brand: Sarantis Main accords:  Top notes: Bergamot, Coconut, Orange blossom, Peach Middle notes: Heliotrope, Iris, Rose, Tuberose Base notes: Bitter almond, Caramel, Cedar, Vanilla"
5891,Awatif,Tayyib,"Oriental, Woody, Floral, Sweet",Geranium,Jasmine,"Sandalwood, Patchouli","Name: Awatif Brand: Tayyib Main accords: Oriental, Woody, Floral, Sweet Top notes: Geranium Middle notes: Jasmine Base notes: Sandalwood, Patchouli"
6747,Beau Acute Armaf Perfume Oil,Armaf,,"Bergamot, Lemon, Orange, Petitgrain","Jasmine, Lavender, Rose, Rosemary, Sage","Cedarwood, Musk, Sandalwood, Vetiver","Name: Beau Acute Armaf Perfume Oil Brand: Armaf Main accords:  Top notes: Bergamot, Lemon, Orange, Petitgrain Middle notes: Jasmine, Lavender, Rose, Rosemary, Sage Base notes: Cedarwood, Musk, Sandalwood, Vetiver"
35885,Secret Absolu,Fragonard,"Leathery, Spicy, Woody, Animal, Sweet","Pepper, Bergamot, Cypress","Violet leaf, Cedarwood, White amber","Leather, Musk, Oud, Patchouli, Tonka bean, Vetiver","Name: Secret Absolu Brand: Fragonard Main accords: Leathery, Spicy, Woody, Animal, Sweet Top notes: Pepper, Bergamot, Cypress Middle notes: Violet leaf, Cedarwood, White amber Base notes: Leather, Musk, Oud, Patchouli, Tonka bean, Vetiver"
30295,NG - Next Generation for Women,NG Perfumes,,"Mandarin orange, Peach","Geranium, Lilac","Ambergris, Patchouli, Red pepper","Name: NG - Next Generation for Women Brand: NG Perfumes Main accords:  Top notes: Mandarin orange, Peach Middle notes: Geranium, Lilac Base notes: Ambergris, Patchouli, Red pepper"
8389,Bohemian,Sapil,,"Apple, Bergamot, Blackcurrant, Pineapple","Birch, Moroccan jasmine, Patchouli, Rose","Ambergris, Musk, Oakmoss, Vanilla","Name: Bohemian Brand: Sapil Main accords:  Top notes: Apple, Bergamot, Blackcurrant, Pineapple Middle notes: Birch, Moroccan jasmine, Patchouli, Rose Base notes: Ambergris, Musk, Oakmoss, Vanilla"
16982,Exception,Rémy Latour,"Smoky, Spicy, Woody, Floral, Resinous","Mandarin orange, Neroli, Orange, Sicilian bergamot","Ginger, Jasmine, Pink pepper, Rose","Myrrh, Patchouli, Sandalwood, Vanilla","Name: Exception Brand: Rémy Latour Main accords: Smoky, Spicy, Woody, Floral, Resinous Top notes: Mandarin orange, Neroli, Orange, Sicilian bergamot Middle notes: Ginger, Jasmine, Pink pepper, Rose Base notes: Myrrh, Patchouli, Sandalwood, Vanilla"
32604,Performance Intense Black,bugatti Fashion,"Fresh, Synthetic, Woody, Spicy, Fruity","Ginger, Grapefruit, Black pepper, Passion fruit","Cashmere, Mint, Spicy notes","Amber, White musk, Precious woods, Leather","Name: Performance Intense Black Brand: bugatti Fashion Main accords: Fresh, Synthetic, Woody, Spicy, Fruity Top notes: Ginger, Grapefruit, Black pepper, Passion fruit Middle notes: Cashmere, Mint, Spicy notes Base notes: Amber, White musk, Precious woods, Leather"
18524,Fluffy Lemon Top,4160 Tuesdays,"Woody, Green, Sweet, Resinous, Creamy",,,,"Name: Fluffy Lemon Top Brand: 4160 Tuesdays Main accords: Woody, Green, Sweet, Resinous, Creamy Top notes:  Middle notes:  Base notes: "
4336,aoyama - Lavender Lavande / ラベンダーの香り Menard 1999 Solid Perfume,Menard,,"Black pepper, Lime, Mandarin orange, Orange blossom","Gardenia, Iris, Jasmine, Rose, Ash","Moss, Patchouli, Sandalwood, Vetiver","Name: aoyama - Lavender Lavande / ラベンダーの香り Menard 1999 Solid Perfume Brand: Menard Main accords:  Top notes: Black pepper, Lime, Mandarin orange, Orange blossom Middle notes: Gardenia, Iris, Jasmine, Rose, Ash Base notes: Moss, Patchouli, Sandalwood, Vetiver"
10422,Cerruti Image Fresh Energy,Cerruti,"Fresh, Citrus, Green, Aquatic, Spicy",Mint,Grapefruit,Green notes,"Name: Cerruti Image Fresh Energy Brand: Cerruti Main accords: Fresh, Citrus, Green, Aquatic, Spicy Top notes: Mint Middle notes: Grapefruit Base notes: Green notes"
24572,La Yuqawam pour Homme,Rasasi,"Leathery, Smoky, Fruity, Spicy, Woody","Blue blossoms, Rose, Saffron, Geranium","Yemenite frankincense, French jasmine","Indian oud, Italian leather, Amber","Name: La Yuqawam pour Homme Brand: Rasasi Main accords: Leathery, Smoky, Fruity, Spicy, Woody Top notes: Blue blossoms, Rose, Saffron, Geranium Middle notes: Yemenite frankincense, French jasmine Base notes: Indian oud, Italian leather, Amber"
9605,Calèche Hermès 1961 Eau de Toilette,Hermès,"Floral, Chypre, Woody, Powdery, Spicy","Aldehydes, Cypress, Mandarin orange, Neroli, Orange blossom, Bergamot, Lemon","Gardenia, Iris, Jasmine, Lily of the valley, Rose, Ylang-ylang","Oakmoss, Amber, Cedar, Musk, Sandalwood, Tonka bean, Vetiver","Name: Calèche Hermès 1961 Eau de Toilette Brand: Hermès Main accords: Floral, Chypre, Woody, Powdery, Spicy Top notes: Aldehydes, Cypress, Mandarin orange, Neroli, Orange blossom, Bergamot, Lemon Middle notes: Gardenia, Iris, Jasmine, Lily of the valley, Rose, Ylang-ylang Base notes: Oakmoss, Amber, Cedar, Musk, Sandalwood, Tonka bean, Vetiver"
14593,Dorasima,Pana Dora,"Floral, Fruity, Creamy, Sweet, Fresh","Lemon, Orange, Bergamot","Blossoms, Jasmine, Lily of the valley, Violet, Orange, Rose","Musk, Vanilla, Amber, Oud, Sandalwood, Cedarwood, Leather","Name: Dorasima Brand: Pana Dora Main accords: Floral, Fruity, Creamy, Sweet, Fresh Top notes: Lemon, Orange, Bergamot Middle notes: Blossoms, Jasmine, Lily of the valley, Violet, Orange, Rose Base notes: Musk, Vanilla, Amber, Oud, Sandalwood, Cedarwood, Leather"
28960,Mon Amour,Câline,"Floral, Sweet, Oriental, Powdery, Creamy","Aniseed, Apple, Blackcurrant","Jasmine, Orange blossom, Heliotrope","Cashmeran, Tonka bean, Amber, Musk, Patchouli, Vanilla","Name: Mon Amour Brand: Câline Main accords: Floral, Sweet, Oriental, Powdery, Creamy Top notes: Aniseed, Apple, Blackcurrant Middle notes: Jasmine, Orange blossom, Heliotrope Base notes: Cashmeran, Tonka bean, Amber, Musk, Patchouli, Vanilla"
19580,Germany's Next Topmodel - Jenny KL,LR / Racine,,"Bergamot, Pineapple","Jasmine, Rose","Amber, Moss, Musk, Oak","Name: Germany's Next Topmodel - Jenny KL Brand: LR / Racine Main accords:  Top notes: Bergamot, Pineapple Middle notes: Jasmine, Rose Base notes: Amber, Moss, Musk, Oak"
14400,Diyafa,Nabeel,,"Cypress, Rosemary, Saffron, Tagetes","Copaiba balsam, Nagarmotha, Sandalwood","Oud, Patchouli, White musk","Name: Diyafa Brand: Nabeel Main accords:  Top notes: Cypress, Rosemary, Saffron, Tagetes Middle notes: Copaiba balsam, Nagarmotha, Sandalwood Base notes: Oud, Patchouli, White musk"
28035,Matin,Zara,,Apple,"Freesia, Jasmine, Violet",Woody notes,"Name: Matin Brand: Zara Main accords:  Top notes: Apple Middle notes: Freesia, Jasmine, Violet Base notes: Woody notes"
121,Tank Plate for Him,Replay,"Fresh, Sweet, Woody, Spicy, Citrus","Pineapple, Grapefruit, Cardamom","Birch leaf, Lavender","Musk, Oak wood, Patchouli, Sandalwood, Tonka bean","Name: Tank Plate for Him Brand: Replay Main accords: Fresh, Sweet, Woody, Spicy, Citrus Top notes: Pineapple, Grapefruit, Cardamom Middle notes: Birch leaf, Lavender Base notes: Musk, Oak wood, Patchouli, Sandalwood, Tonka bean"
30929,Obsessed for Women Calvin Klein 2017 Eau de Parfum,Calvin Klein,"Fresh, Floral, Synthetic, Citrus, Spicy","Citrus notes, Neroli, Elemi resin","White lavender, Violet leaf absolute","Ambrette, Helvetolide®, Muscenone®","Name: Obsessed for Women Calvin Klein 2017 Eau de Parfum Brand: Calvin Klein Main accords: Fresh, Floral, Synthetic, Citrus, Spicy Top notes: Citrus notes, Neroli, Elemi resin Middle notes: White lavender, Violet leaf absolute Base notes: Ambrette, Helvetolide®, Muscenone®"
4635,Aqua Zenzero Acqua Zenzero,LM Parfums,"Fresh, Green, Floral, Spicy, Aquatic","Cardamom, Ginger, Pepperwood™","Jasmine, Nutmeg, Sandalwood","Crystallised moss, Musk, Vetiver","Name: Aqua Zenzero Acqua Zenzero Brand: LM Parfums Main accords: Fresh, Green, Floral, Spicy, Aquatic Top notes: Cardamom, Ginger, Pepperwood™ Middle notes: Jasmine, Nutmeg, Sandalwood Base notes: Crystallised moss, Musk, Vetiver"
40789,Viva La Juicy Glacé,Juicy Couture,"Sweet, Floral, Fruity, Creamy, Fresh","Pear, Blackcurrant leaf, Mandarin orange","Jasmine, Orange blossom","Vanilla, Sandalwood, Amber","Name: Viva La Juicy Glacé Brand: Juicy Couture Main accords: Sweet, Floral, Fruity, Creamy, Fresh Top notes: Pear, Blackcurrant leaf, Mandarin orange Middle notes: Jasmine, Orange blossom Base notes: Vanilla, Sandalwood, Amber"
17218,Féminité du Bois Shiseido / 資生堂 1992 Eau de Parfum,Shiseido / 資生堂,"Woody, Spicy, Oriental, Sweet, Floral",,,,"Name: Féminité du Bois Shiseido / 資生堂 1992 Eau de Parfum Brand: Shiseido / 資生堂 Main accords: Woody, Spicy, Oriental, Sweet, Floral Top notes:  Middle notes:  Base notes: "
7439,Black Bold,Kenneth Cole,"Fresh, Citrus, Floral, Woody, Leathery","Basil, Ginger, Mandarin orange, Water mint","Cedar leaf, Lotus, Nutmeg, Smoke","Black woods, Blond woods, Musk, Suede, Violet leaf","Name: Black Bold Brand: Kenneth Cole Main accords: Fresh, Citrus, Floral, Woody, Leathery Top notes: Basil, Ginger, Mandarin orange, Water mint Middle notes: Cedar leaf, Lotus, Nutmeg, Smoke Base notes: Black woods, Blond woods, Musk, Suede, Violet leaf"
6880,Bella Bouquet,Oscar de la Renta,"Synthetic, Fresh, Floral, Citrus, Sweet","Bamboo leaf, Clementine, Green pear, Peach","Iris, Jasmine sambac absolute, Magnolia, Rose absolute","Cedarwood, Musk, Sandalwood, Tonka bean absolute","Name: Bella Bouquet Brand: Oscar de la Renta Main accords: Synthetic, Fresh, Floral, Citrus, Sweet Top notes: Bamboo leaf, Clementine, Green pear, Peach Middle notes: Iris, Jasmine sambac absolute, Magnolia, Rose absolute Base notes: Cedarwood, Musk, Sandalwood, Tonka bean absolute"
9591,Caffè Latte Fernanda / フェルナンダ 2015 Eau de Parfum,Fernanda / フェルナンダ,"Woody, Spicy, Animal, Earthy, Green","Aniseed, Eucalyptus, Bergamot, Grape leaf, Rust","Jasmine, Saffron, Nutmeg","Patchouli, Sandalwood, Amber, Grapevine, Vorptal","Name: Caffè Latte Fernanda / フェルナンダ 2015 Eau de Parfum Brand: Fernanda / フェルナンダ Main accords: Woody, Spicy, Animal, Earthy, Green Top notes: Aniseed, Eucalyptus, Bergamot, Grape leaf, Rust Middle notes: Jasmine, Saffron, Nutmeg Base notes: Patchouli, Sandalwood, Amber, Grapevine, Vorptal"
13296,Daisy Eau So Fresh Sunshine,Marc Jacobs,"Floral, Fresh, Fruity, Synthetic, Sweet","Apple blossom, Pink grapefruit, Strawberry","Jasmine, Rose, Violet leaf","Oakmoss, Amberwood","Name: Daisy Eau So Fresh Sunshine Brand: Marc Jacobs Main accords: Floral, Fresh, Fruity, Synthetic, Sweet Top notes: Apple blossom, Pink grapefruit, Strawberry Middle notes: Jasmine, Rose, Violet leaf Base notes: Oakmoss, Amberwood"
34498,Robinson Bear,Atkinsons,"Fresh, Green, Aquatic, Spicy, Sweet","Calone, Star anise",Juniper berry,"Virginia cedar, Oakmoss, Patchouli, Cistus","Name: Robinson Bear Brand: Atkinsons Main accords: Fresh, Green, Aquatic, Spicy, Sweet Top notes: Calone, Star anise Middle notes: Juniper berry Base notes: Virginia cedar, Oakmoss, Patchouli, Cistus"
38372,The City Collection - Pear,The Perfume Oil Factory,,"Blackcurrant, Caramel, Pear","Jasmine, Leather","Bergamot, Iris","Name: The City Collection - Pear Brand: The Perfume Oil Factory Main accords:  Top notes: Blackcurrant, Caramel, Pear Middle notes: Jasmine, Leather Base notes: Bergamot, Iris"
23187,Jasmin,Franck Boclet,"Floral, Spicy, Leathery, Smoky, Oriental","Coriander, Pink pepper, Geranium","Jasmine, Violet, Rose, Ylang-ylang","Leather, Animalic notes, Musk","Name: Jasmin Brand: Franck Boclet Main accords: Floral, Spicy, Leathery, Smoky, Oriental Top notes: Coriander, Pink pepper, Geranium Middle notes: Jasmine, Violet, Rose, Ylang-ylang Base notes: Leather, Animalic notes, Musk"
20395,Grey Vetiver Tom Ford 2014 Eau de Toilette,Tom Ford,"Fresh, Citrus, Green, Woody, Spicy","Bergamot, Lemon, Grapefruit, Orange blossom","Thai basil, Orris root","Vetiver, Musk, Amberwood, Oakmoss","Name: Grey Vetiver Tom Ford 2014 Eau de Toilette Brand: Tom Ford Main accords: Fresh, Citrus, Green, Woody, Spicy Top notes: Bergamot, Lemon, Grapefruit, Orange blossom Middle notes: Thai basil, Orris root Base notes: Vetiver, Musk, Amberwood, Oakmoss"
4011,Ange ou Démon Le Secret Poésie d'un Parfum d'Hiver 2010 - Santal d'Hiver,Givenchy,"Floral, Woody, Sweet, Powdery, Fruity","Green tea, Lingonberry","Floral notes, Jasmine","Amber, Cedar, Gaiac wood, Sandalwood","Name: Ange ou Démon Le Secret Poésie d'un Parfum d'Hiver 2010 - Santal d'Hiver Brand: Givenchy Main accords: Floral, Woody, Sweet, Powdery, Fruity Top notes: Green tea, Lingonberry Middle notes: Floral notes, Jasmine Base notes: Amber, Cedar, Gaiac wood, Sandalwood"
36799,Snow Blossom,Burberry,"Floral, Creamy",,,,"Name: Snow Blossom Brand: Burberry Main accords: Floral, Creamy Top notes:  Middle notes:  Base notes: "
6150,Background Jil Sander 1993 Eau de Toilette,Jil Sander,"Spicy, Sweet, Woody, Floral, Oriental","Aniseed, Raspberry, Bergamot, Lavender, Tarragon, Lemon","Heliotrope, Cinnamon, Lily of the valley, Carnation, Jasmine, Lily, Rose","Benzoin, Sandalwood, Tonka bean, Amber, Musk, Vanilla, Cedarwood","Name: Background Jil Sander 1993 Eau de Toilette Brand: Jil Sander Main accords: Spicy, Sweet, Woody, Floral, Oriental Top notes: Aniseed, Raspberry, Bergamot, Lavender, Tarragon, Lemon Middle notes: Heliotrope, Cinnamon, Lily of the valley, Carnation, Jasmine, Lily, Rose Base notes: Benzoin, Sandalwood, Tonka bean, Amber, Musk, Vanilla, Cedarwood"
32219,Parfum des Champs-Élysées,Guerlain,"Leathery, Woody, Fougère, Earthy, Floral","Citrus notes, Lavender, Neroli, Violet","Civet, Clove, Iris, Jasmine, Oakmoss, Orange blossom, Patchouli, Rose, Sandalwood, Violet","Musk, Tuberose, Violet","Name: Parfum des Champs-Élysées Brand: Guerlain Main accords: Leathery, Woody, Fougère, Earthy, Floral Top notes: Citrus notes, Lavender, Neroli, Violet Middle notes: Civet, Clove, Iris, Jasmine, Oakmoss, Orange blossom, Patchouli, Rose, Sandalwood, Violet Base notes: Musk, Tuberose, Violet"
16419,Epic Woman Amouage Attar,Amouage,,"Pink pepper, Cumin, Cinnamon","Damask rose, Geranium, Tea, Jasmine","Frankincense, Patchouli, White musk, Amber, Bourbon vanilla, Gaiac wood, Iris, Oud, Sandalwood","Name: Epic Woman Amouage Attar Brand: Amouage Main accords:  Top notes: Pink pepper, Cumin, Cinnamon Middle notes: Damask rose, Geranium, Tea, Jasmine Base notes: Frankincense, Patchouli, White musk, Amber, Bourbon vanilla, Gaiac wood, Iris, Oud, Sandalwood"
8962,Brasil Dream,Estēe Lauder,"Floral, Fruity, Citrus, Fresh, Sweet","Neroli, Orange, Orange blossom, Guava, Pineapple","Bergamot, Gardenia, Jasmine, Lemon","Coconut, Patchouli, Sandalwood","Name: Brasil Dream Brand: Estēe Lauder Main accords: Floral, Fruity, Citrus, Fresh, Sweet Top notes: Neroli, Orange, Orange blossom, Guava, Pineapple Middle notes: Bergamot, Gardenia, Jasmine, Lemon Base notes: Coconut, Patchouli, Sandalwood"
9607,Calèche Hermès 1992 Soie de Parfum,Hermès,"Floral, Chypre, Green, Spicy, Powdery","Aldehydes, Cypress, Mandarin orange, Neroli, Orange blossom, Bergamot, Lemon","Gardenia, Iris, Jasmine, Lily of the valley, Rose, Ylang-ylang","Oakmoss, Amber, Cedar, Musk, Sandalwood, Tonka bean, Vetiver","Name: Calèche Hermès 1992 Soie de Parfum Brand: Hermès Main accords: Floral, Chypre, Green, Spicy, Powdery Top notes: Aldehydes, Cypress, Mandarin orange, Neroli, Orange blossom, Bergamot, Lemon Middle notes: Gardenia, Iris, Jasmine, Lily of the valley, Rose, Ylang-ylang Base notes: Oakmoss, Amber, Cedar, Musk, Sandalwood, Tonka bean, Vetiver"
25437,L'Eau d'Issey Eau d'Été Summer Edition 2007,Issey Miyake,"Fresh, Green, Floral, Aquatic, Fruity","Green notes, Rose water","Freesia, Lily of the valley, Neroli, Peony, Blackcurrant","Woody notes, Tuberose, Violet","Name: L'Eau d'Issey Eau d'Été Summer Edition 2007 Brand: Issey Miyake Main accords: Fresh, Green, Floral, Aquatic, Fruity Top notes: Green notes, Rose water Middle notes: Freesia, Lily of the valley, Neroli, Peony, Blackcurrant Base notes: Woody notes, Tuberose, Violet"
6597,Bayrak Lelas Body Splash,Lelas,,"Bergamot, Peach","Jasmine, Orange blossom, Peony","Moss, Musk, Woody notes","Name: Bayrak Lelas Body Splash Brand: Lelas Main accords:  Top notes: Bergamot, Peach Middle notes: Jasmine, Orange blossom, Peony Base notes: Moss, Musk, Woody notes"
18893,Free d'Homme,Costume National,"Citrus, Resinous, Oriental, Smoky, Spicy","Key lime, Primofiore lemon","Saffron blossom, Cypriol","Frankincense, Cistus absolute","Name: Free d'Homme Brand: Costume National Main accords: Citrus, Resinous, Oriental, Smoky, Spicy Top notes: Key lime, Primofiore lemon Middle notes: Saffron blossom, Cypriol Base notes: Frankincense, Cistus absolute"
19464,Gear ギア,Shiseido / 資生堂,"Spicy, Woody, Floral, Sweet",,,,"Name: Gear ギア Brand: Shiseido / 資生堂 Main accords: Spicy, Woody, Floral, Sweet Top notes:  Middle notes:  Base notes: "
11437,Classic David Beckham 2013 After Shave Lotion,David Beckham,,"Lime, Gin tonic, Galbanum","Cypress, Mint, Nutmeg","Amber, Cedar, Vetiver","Name: Classic David Beckham 2013 After Shave Lotion Brand: David Beckham Main accords:  Top notes: Lime, Gin tonic, Galbanum Middle notes: Cypress, Mint, Nutmeg Base notes: Amber, Cedar, Vetiver"
13302,Daisy Hot Pink Edition,Marc Jacobs,"Floral, Fruity, Fresh, Green, Powdery",,,,"Name: Daisy Hot Pink Edition Brand: Marc Jacobs Main accords: Floral, Fruity, Fresh, Green, Powdery Top notes:  Middle notes:  Base notes: "
26304,Limon Oud,Niche 4 All,"Spicy, Leathery, Woody, Citrus, Fresh","Cardamom, Frankincense, Limoncello","Oud, Papyrus, Patchouli, Rosewood","Moss, Tobacco","Name: Limon Oud Brand: Niche 4 All Main accords: Spicy, Leathery, Woody, Citrus, Fresh Top notes: Cardamom, Frankincense, Limoncello Middle notes: Oud, Papyrus, Patchouli, Rosewood Base notes: Moss, Tobacco"
35781,Scent Gloss,Costume National,"Floral, Fresh, Sweet, Powdery, Spicy",,,,"Name: Scent Gloss Brand: Costume National Main accords: Floral, Fresh, Sweet, Powdery, Spicy Top notes:  Middle notes:  Base notes: "
6273,Balearic Elements - Orange Blend,Agua de Baleares,"Woody, Oriental, Spicy, Resinous, Smoky","Oud, Gymwear","Sandalwood, Cedar, Aged Pepper","Musk, Oud, Vetiver, Asphalt","Name: Balearic Elements - Orange Blend Brand: Agua de Baleares Main accords: Woody, Oriental, Spicy, Resinous, Smoky Top notes: Oud, Gymwear Middle notes: Sandalwood, Cedar, Aged Pepper Base notes: Musk, Oud, Vetiver, Asphalt"
13665,De Rosa,Aromas de Salazar,,"Bergamot, Mandarin orange, Fume","Blackcurrant, Green tea, Spoil",Musk,"Name: De Rosa Brand: Aromas de Salazar Main accords:  Top notes: Bergamot, Mandarin orange, Fume Middle notes: Blackcurrant, Green tea, Spoil Base notes: Musk"
27715,Manaban Oud,Abdul Samad Al Qurashi / عبدالصمد القرشي,,"Fruity notes, Star anise, Taif rose, Ylang-ylang","Cedarwood, Sandalwood",Oud,"Name: Manaban Oud Brand: Abdul Samad Al Qurashi / عبدالصمد القرشي Main accords:  Top notes: Fruity notes, Star anise, Taif rose, Ylang-ylang Middle notes: Cedarwood, Sandalwood Base notes: Oud"
6001,Azzaro pour Homme Ginger Lover,Azzaro,"Spicy, Citrus, Woody, Fresh, Sweet","Indian cardamom, Lime","Kahili ginger, Cedar","Haitian vetiver, Coumarin","Name: Azzaro pour Homme Ginger Lover Brand: Azzaro Main accords: Spicy, Citrus, Woody, Fresh, Sweet Top notes: Indian cardamom, Lime Middle notes: Kahili ginger, Cedar Base notes: Haitian vetiver, Coumarin"
